TITLE,original_genre,predicted_genre
High School Record (2005),comedy,documentary
Hans Christian Anderson (1970),musical,comedy
Standards of Ethical Conduct (2009),comedy,documentary
A Long Hot Summer in Palestine (2017),documentary,documentary
Sloppy the Psychotic (2012),horror,documentary
Dungeon Warrior: Legend of the Blue Diamond (2016),adventure,documentary
Bittere Kirschen (2011),drama,drama
The Black Line (2016),documentary,documentary
From Russia with Cash (2015),documentary,documentary
Red Runway (2013),thriller,drama
Real (2005),short,thriller
Bride (2011),mystery,drama
Mallory's Bondage Ball (2010),adventure,adventure
Skeleton Key 3 Part 2 (2017),horror,documentary
Celebrities Join Bullies Keep Out Against Domestic Violence - Enough (2017),short,documentary
All Women Have Secrets (1939),comedy,drama
"""Film Banter"" (2016)",talk-show,talk-show
Splitting Heirs (1993),comedy,drama
Aarohi Gosht Tighanchi (2012),drama,drama
Flavor of the Month (2006),adult,drama
Caballos (2015),drama,documentary
La loi des rues (1956),drama,drama
"""There's Something About Megan"" (2017)",music,drama
The Interrogation (1998),adventure,adventure
L'absence (2009/II),drama,drama
Blood Circus (2017),action,short
Gangsta Brown Master of the Game (2016),short,comedy
Treasure of the Golden Condor (1953),adventure,drama
Ian's Eyes (2016),horror,drama
Lobi Singi (2015),adventure,documentary
Genji: Kamui sôran (2006),action,drama
Buddhistische Stille (2008),documentary,documentary
America Needs a Racial Facial (2016),short,documentary
Bava Bava Panneeru (1989),comedy,drama
Making History Live (2008),history,documentary
Reverse Affect (????),sci-fi,drama
Relativity (2002),short,drama
Rudy Connelly Calls the Shots (2013),comedy,drama
Othello (????/III),thriller,drama
Lâ'l (????),drama,drama
Surya (2007),documentary,drama
Harlem Rides the Range (1939),western,drama
Gloria mundi (1976),drama,drama
Wolf Tracer's Dinosaur Island (2004),animation,drama
Feng qi yun yong dou kuang lung (1976),action,drama
"""The Keepers"" (????)",action,thriller
Echoes from Chernobyl (2011),documentary,short
"Not Me, Murphy (2013/I)",drama,documentary
"""Comment devenir une légende"" (2016)",family,comedy
This Joint Is Jumpin' (2000),documentary,documentary
The White Room (1989),drama,documentary
Tugumi (1990),drama,drama
Zindagi Ek Juaa (1992),action,drama
Dos noches (1996),short,drama
We'll Let You Know (2015),drama,drama
"""The Channel X News Team & The Battle for the Future"" (2009)",comedy,comedy
Gulabi Raaten (1990),crime,drama
The Kingham Hill Project (2011),drama,drama
Point of Deception (2014),action,comedy
Tommy Chong Presents Comedy at 420 (2013),comedy,action
Born in China (2016),documentary,documentary
"""Original Drama Shorts"" (2014)",drama,drama
Touched by Auschwitz (2015),documentary,documentary
"""The Trials of Apollo"" (2016)",adventure,drama
Between the Miles (2015),drama,drama
Fly Like a Bumblebee (????),drama,drama
One Nation (2008),documentary,sport
Don't Count Me Out (2016),documentary,documentary
The Curse of the Living Corpse (1964),horror,drama
4 Men & Monica (2017),comedy,drama
"""The Blessed Ignorance of Men"" (2015)",comedy,drama
The Next Corner (1924),romance,drama
Collide (2016/II),short,drama
Get on Board: Freedom Ride 2004 (2008),short,documentary
C Street (2016),comedy,comedy
Emerald Run (2017),adventure,drama
Cloud Waltzing (1987),drama,drama
"""GOBLIN"" (2017)",action,drama
Bad Boy & Iceman: A Closer Look (2004),documentary,comedy
"""Jul i Blodfjell"" (2017)",comedy,drama
El entusiasmo (1998),drama,drama
History Quest (2011),reality-tv,documentary
DELTA STATE: Slipping Into the Future (2016),sci-fi,sci-fi
Early Winter (2015),drama,drama
Prem Geet (2016),romance,drama
Godal (1987),drama,short
Gunslinger (1956),western,drama
The Core (2005/I),documentary,short
The Blue Veil (1951),drama,drama
Mud Man (2016),drama,drama
Ad-Vice for a Prophet (2005),short,documentary
"""Explaining to an Alien"" (2017)",comedy,sci-fi
Broken Still One (2017),documentary,short
"""Sudan's Forgotten Films"" (2017)",documentary,documentary
Shifting Gaze (2012),short,documentary
EuroAmerican (2004),short,documentary
"""Zona"" (2006)",drama,drama
TV One Night Only: Live from the Essence Music Festival (2011),music,documentary
Persephone (2008),short,drama
Captain Abu Raed (2008),drama,drama
Chiayi Symphony (2004),documentary,documentary
Fatal Deception: Mrs. Lee Harvey Oswald (1993),biography,drama
A Few Things About Robert Irwin (2017),short,documentary
Electric Shadows (2004),documentary,documentary
Shadey (1985),comedy,drama
Cheeks 5: Cop a Feel (1991),adult,comedy
The Ends of the Earth (1982),documentary,documentary
Sortie 234 (1988),short,comedy
Unconquering the Last Frontier (2000),documentary,documentary
Dear Walt (2016),documentary,drama
Desamores (2004),drama,drama
"Mädchen, die sich selbst bedienen (1976)",comedy,drama
Rose Madder (????),horror,drama
Bachelor Girls (2016),documentary,documentary
Mass Stupidity (2007),comedy,drama
The Cuban Hip Hop All-Stars (2004),documentary,documentary
Vangels IRA (????),sci-fi,documentary
BLINK (????),thriller,drama
Recession Proof (2009),drama,comedy
Far Too Gone (2004),comedy,drama
Keys to the Code: Unlocking the Secrets in Symbols (2007),documentary,documentary
The Interns 2 (2011),adult,documentary
Punk Love (2006),drama,drama
Good Things Too (1996),drama,documentary
"Two Living, One Dead (1961)",drama,drama
Campus Chillout! (2009),documentary,documentary
Auf direktem Umweg (2014),documentary,comedy
"""David Beckham's Soccer USA"" (2007)",sport,comedy
Morrissey: Who Put the M in Manchester (2005),music,drama
Taboo 12 (1994),adult,drama
"""Olive and the Rhyme Rescue Crew"" (2010)",animation,documentary
"""Renaissance Men"" (2017)",reality-tv,drama
The American (1927),western,drama
The Ocean Ranger Disaster (2002),documentary,documentary
The Ladytrap (2002),adventure,adventure
"""Mundo em Movimento"" (2012)",reality-tv,drama
Pon un hombre en tu vida (1996),comedy,comedy
Chinese Dream (2012),documentary,documentary
"English Only, Please (2014)",comedy,drama
"""Complete Works"" (2014)",comedy,short
A Powerful Noise (2008),documentary,drama
Proximity to Power (2017),drama,short
Cupid's Roundup (1918),western,drama
Showa onnamichi: Rashomon (1972),drama,drama
Richard Bangs' South America: Quest for Wonder (2012),documentary,documentary
Prank of America (2018),comedy,drama
Summer Madness (????),drama,comedy
Perils of Pauline (1933),adventure,documentary
Behold My Wife (1920),drama,drama
Tri sestry (1964),drama,drama
Defining Maggie (2002),drama,drama
Brothers in Arms: 1978 (2007),war,drama
The Highly Contested Election for Payette County Sheriff (2009),comedy,western
American Soldier (2018),drama,drama
500M800M (2016),family,documentary
What's in the Bible? Vol 4: Battle for the Promised Land (2010),family,documentary
Followers (2000),drama,drama
The News Reporter (2007),short,drama
Missing Audrey (2010),thriller,drama
The Guns of Yuma (2008),short,documentary
Ten Little Niggers (1949),mystery,documentary
Just Get Married (2015),drama,drama
Bomba on Panther Island (1949),adventure,short
Cudna noc (1990),drama,drama
The Wheelman (????/III),action,drama
The Awakening of Annie (1976),drama,drama
Guns N' Roses' Appetite for Destruction: The Story of Rock's Most Dangerous Album (2017),short,documentary
Txt (2018),drama,documentary
"""Il duce canadese"" (2004)",drama,documentary
"""Forever Summer with Nigella"" (2002)",family,documentary
The Mumbo Jumbo (2000),comedy,documentary
Zornige Küsse (2000),drama,drama
"""AXS TV's Super Party"" (2014)",talk-show,reality-tv
After the Wall: A World United (2011),documentary,drama
The Impressionists: Pisarro (2003),documentary,documentary
Churchill's Desert War: The Road to El Alamein (2012),documentary,documentary
Perfume (2001),drama,drama
Knuckles (????),action,drama
"""Stardust"" (2014)",comedy,horror
Klakier (1983),drama,drama
For Love of Olivia (2001),drama,drama
Graveyard of Ships (1936),short,documentary
Agian (2006),documentary,comedy
ChickLit (2016),comedy,drama
Tide (2008/I),short,drama
His Double Life (2016),thriller,drama
14 Women (2007),documentary,documentary
The Improbable Son (2009),family,drama
The Crooked E: The Unshredded Truth About Enron (2003),drama,short
"""On Safari"" (1957)",documentary,documentary
"""Urban Jungle Dating Dilemmas"" (2011)",comedy,drama
Amar Bondhu Rashed (2011),war,drama
Fasces (2006),drama,drama
"""Em Nome Dos Pais"" (2017)",documentary,drama
O K Corral (2007),western,documentary
"""Zivot a doba soudce A. K."" (2014)",drama,drama
Macushla (1937),drama,western
Maria Lai: Ansia d'infinito (2009),documentary,drama
The Root Cause (2016),documentary,documentary
"""Uncle Buck"" (1990)",comedy,comedy
Immortality (2016/I),drama,drama
Winston (1987),short,drama
Florida Road (2010),drama,drama
Spiritual Liberation (2009),documentary,documentary
"""The Tony Danza Show"" (1997)",comedy,drama
Dom bez okien (1962),drama,drama
The Ridiculous Department (2009),comedy,comedy
Ultimate Spider-Man: Rise of the Goblin (????),short,comedy
The Canvas (2016/II),documentary,short
No Place to Call Home (2015),documentary,documentary
Wulver (????),fantasy,drama
Empty World (????),sci-fi,documentary
Gran Partita (2011),short,documentary
2 mafiosi contro Al Capone (1966),comedy,drama
Bloodline (2004/II),horror,comedy
Banatski trougao (2012),short,drama
"""Sam Dates"" (2017)",comedy,drama
Medalia de onoare (2009),drama,drama
Seulpeodo deonajuma (1970),drama,drama
"""Flat Out"" (2013)",sport,documentary
Happy Ending (2015/III),romance,drama
Cré na Cille (2007),comedy,drama
Tokyo Bicycle Tour (2017),family,documentary
Double Take (2009),documentary,drama
"""Unverified"" (2017)",comedy,comedy
Dirt Roads and Cornfields (2006),drama,drama
Coming Home (????/II),thriller,comedy
Dicks (2010),comedy,drama
Insane (2016/I),horror,horror
Generosity (2011),drama,drama
Death of a Terrorist (1989),documentary,drama
"""Wunderschön!"" (2008)",documentary,drama
The Trouble of the Rings 2: The Towers (2003),comedy,drama
Beerfest (2006),comedy,drama
"""Princess Electronia"" (????)",sci-fi,drama
China's Christianity (1997),documentary,documentary
Being George Clooney (2016),documentary,comedy
"""Real Estate Intervention"" (2009)",reality-tv,reality-tv
Conspiracy (1930),mystery,drama
One Way (2012),drama,drama
Juliano (2014),documentary,documentary
The Horrors of Hussein (2003),history,documentary
"""On the Corner"" (1948)",talk-show,talk-show
Just 2 Days (2001),drama,documentary
Skoryy 'Moskva-Rossiya' (2014),comedy,drama
How to Be a Prince (2003/I),documentary,drama
"""Reach Around Radio"" (2011)",comedy,documentary
Mali svet (2003),comedy,comedy
Der Bananenkaktus (2004),short,drama
La Ultima Caida (2011),short,drama
Cowboy Spirit (2012),western,drama
Growing Up Thirty (2005),comedy,drama
"""Super Narcoleptic Girl"" (2018)",comedy,comedy
Bodysnatchers of New York (2010),documentary,documentary
Clair de Lune (2010),drama,drama
Wisconsin Born & Bred: The Entertainers (2004),documentary,drama
"Bob, Carol & Dick (2020)",comedy,comedy
Crooked Earth (2001),drama,drama
Boogie (2013),drama,drama
Durga Durgatinashini (1981),drama,drama
Natholi Oru Cheriya Meenalla (2013),comedy,drama
"""Lige midt imellem"" (2012)",documentary,drama
Building Faythe (2004),short,short
Once Upon a Time in the Bronx (1994),short,documentary
El Camino Christmas (2017),comedy,drama
The Edge of the Possible (1998),documentary,documentary
Metamorphosis A.D. (2017),sci-fi,drama
Brett Ratner and Dwayne Johnson: An Introduction (2014),short,drama
"""The Bunker"" (2017)",thriller,drama
Tour Between Two Lovers (2014),comedy,comedy
Kids of Tehran (2017),short,short
Resurrection (2015/V),short,drama
"""Chicagolicious"" (2012)",reality-tv,drama
Devir (2007),short,short
O Querido Lilás (1987),comedy,drama
Outlaw Gold (1950),western,drama
The Duct Tape Killer (1998),horror,adventure
Trope (2012),short,short
Corpsicles (2008),documentary,drama
Walk of Legends: Then & Now (2004),documentary,documentary
Houseful (2009),drama,short
"""Married (After All)"" (2016)",comedy,drama
An Aerial Acrobat (1910),short,drama
"""People Do the Craziest Things"" (1984)",comedy,documentary
Grampa's Monster Movies (1988),horror,documentary
Lian ai de tian kong (1994),comedy,drama
313 (2008),drama,documentary
Bounty Hunter Vixens: Carnal Enchantment (2003),action,drama
Marley Neck Road (2014),thriller,horror
America Brown (2004),drama,drama
I nostalgos (2005),drama,drama
Doktor Judym (1975),drama,drama
Cannibals and Crampons (2002),documentary,documentary
The Last Ridge: The 10th Mountain Division (2007),documentary,documentary
Demon's Kiss (2002),horror,drama
Deux fereshté (2003),drama,drama
I tempi felici verranno presto (2016),drama,documentary
"""Addicts & Animals"" (2012)",reality-tv,drama
Het Leven is Ergens Anders (2006),documentary,drama
Venus in Bont (1974),drama,drama
The Ruse of the Rattler (1921),western,western
Charles Lindbergh: The True Story (2005),documentary,documentary
Profile of a Killer (2012),thriller,thriller
Witness Protection (2006),adventure,drama
"""The Wonderland Murders"" (2018)",crime,documentary
Aamhi Jato Amuchya Gava (1968),drama,drama
Velkommen hjem (2002),documentary,drama
Apache (1954),western,documentary
CASA of NJ: I Need Someone (2013),short,documentary
L'Amour au temps de la guerre civile (2014),drama,drama
Shallow Grave (2015),crime,short
Utrpení mladého Bohácka (1969),comedy,drama
Stone & Ed (2008),comedy,documentary
Tukso (2007),mystery,drama
Zydeco Road (????),music,short
Asylum (2007/IV),short,drama
Qing hong (2005),drama,drama
Michigan Football Memories (2004),documentary,documentary
That One Amazing Movie (2016),comedy,thriller
Smile Now Cry Later (2013),drama,drama
The Unloved (2009),drama,drama
The Greek (2017),short,drama
Before It's Too Late: The Zoos (1993),documentary,documentary
The Notes of Life (????),drama,documentary
Murder Times Seven (1990),thriller,short
Os Inquilinos (2009),drama,drama
Tortillas Again? (2006),comedy,drama
Franziska (1996),short,short
Koshish (1972),drama,action
"""Wai Tan Jing Shi"" (2013)",drama,drama
"""Fiat Chrysler de México: historia de una nueva tradición"" (2016)",documentary,documentary
Life's Pendulum (1917),short,drama
Forgotten on Sinjar (2018),documentary,drama
Billy Was a Deaf Kid (2009),comedy,comedy
The Film Peddler (2011),documentary,drama
"Santa, Baby! (2001)",animation,drama
"""SketchWork TV"" (2011)",sci-fi,reality-tv
Ang babae sa septic tank (2011),comedy,documentary
Hitman's Run (1999),action,action
Doctor Detroit (1983),comedy,drama
Santee (1973),western,drama
Hiss Dokhtarha Faryad Nemizanand (2013),drama,drama
Air Transportation (1947),short,documentary
The Cost of Vengeance (????),action,drama
Asleep in a Storm (2013),drama,drama
Hälsoresan - En smal film av stor vikt (1999),comedy,drama
"""Molly's Zoo"" (1997)",documentary,thriller
Skylanders: SuperChargers (2015),action,drama
In God's Name (2007),documentary,drama
Don Giovanni in Sicilia (1967),comedy,drama
The American West: On the Road with Michael Blake (2008),documentary,documentary
Execution (1968),western,drama
"""Keyshawn Johnson: Tackling Design"" (2009)",reality-tv,drama
Happy Ever Afters (2009),comedy,drama
